"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3130000","CDFF4220002021000001","20210705","","01","영업/정상","13","영업중","","","","","02-371-6660","","","서울특별시 마포구 동교동 167-2 LC TOWER ","서울특별시 마포구 양화로 186 LC TOWER 7~10층 (동교동)","04051","CGV연남 6관","20210705151712","I","2021-07-07 00:22:53.0","","193378.565878023    ","450631.475566303    ","영화상영관","","","","","","10","7","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20210705",""
"3130000","CDFF4220002021000002","20210705","","01","영업/정상","13","영업중","","","","","02-526-8853","","","서울특별시 마포구 동교동 167-2 LC TOWER ","서울특별시 마포구 양화로 186 LC TOWER 7~10층 (동교동)","04051","CGV연남 5관","20210705151635","I","2021-07-07 00:22:53.0","","193378.565878023    ","450631.475566303    ","영화상영관","","","","","","10","7","","","","","","","","","","","","","","","","","","","","영화관","","20210705",""
"3130000","CDFF4220002021000003","20210705","","01","영업/정상","13","영업중","","","","","02-526-8853","","","서울특별시 마포구 동교동 167-2 LC TOWER ","서울특별시 마포구 양화로 186 LC TOWER 7~10층 (동교동)","04051","CGV연남 4관","20210705151556","I","2021-07-07 00:22:53.0","","193378.565878023    ","450631.475566303    ","영화상영관","","","","","","10","7","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20210705",""
"3130000","CDFF4220002021000004","20210705","","01","영업/정상","13","영업중","","","","","02-526-8853","","","서울특별시 마포구 동교동 167-2 LC TOWER ","서울특별시 마포구 양화로 186 LC TOWER 7~10층 (동교동)","04051","CGV연남 3관(Suite Cinema)","20210705151510","I","2021-07-07 00:22:53.0","","193378.565878023    ","450631.475566303    ","영화상영관","","","","","","10","7","","","","","","","","","","","","","","","","","","","","영화관","","20210705",""
"3130000","CDFF4220002021000005","20210705","","01","영업/정상","13","영업중","","","","","02-526-8853","","","서울특별시 마포구 동교동 167-2 LC TOWER ","서울특별시 마포구 양화로 186 LC TOWER 7~10층 (동교동)","04051","CGV연남 2관","20210705151423","I","2021-07-07 00:22:53.0","","193378.565878023    ","450631.475566303    ","영화상영관","","","","","","10","7","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20210705",""
"3130000","CDFF4220002021000006","20210705","","01","영업/정상","13","영업중","","","","","02-526-8853","","","서울특별시 마포구 동교동 167-2 LC TOWER ","서울특별시 마포구 양화로 186 LC TOWER 7~10층 (동교동)","04051","CGV연남 1관(4DX)","20210705150901","I","2021-07-07 00:22:53.0","","193378.565878023    ","450631.475566303    ","영화상영관","","","","","","10","7","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20210705",""
"3130000","CDFF4220002007000002","20071213","","04","취소/말소/만료/정지/중지","35","직권말소","20140825","","","","371-6567","","121898","서울특별시 마포구 동교동 159-8번지 ","서울특별시 마포구 양화로 153 (동교동)","","프리머스 제1관","20140825173907","I","2018-08-31 23:59:59.0","","193105.3351414      ","450464.444202107    ","영화상영관","영화상영관","56","유흥업소밀집지역","","","11","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071213","상업지역"
"3130000","CDFF4220002007000003","20071213","","04","취소/말소/만료/정지/중지","35","직권말소","20140825","","","","","","121898","서울특별시 마포구 동교동 159-8번지 ","서울특별시 마포구 양화로 153 (동교동)","","프리머스제2관","20140825173940","I","2018-08-31 23:59:59.0","","193105.3351414      ","450464.444202107    ","영화상영관","영화상영관","15","기타","","","11","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071213","상업지역"
"3130000","CDFF4220002007000004","20071213","","04","취소/말소/만료/정지/중지","35","직권말소","20140825","","","","","","121898","서울특별시 마포구 동교동 159-8번지 ","서울특별시 마포구 양화로 153 (동교동)","","프리머스 제3관","20140825174007","I","2018-08-31 23:59:59.0","","193105.3351414      ","450464.444202107    ","영화상영관","영화상영관","15","유흥업소밀집지역","","","11","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071213","상업지역"
"3130000","CDFF4220002007000005","20071213","","04","취소/말소/만료/정지/중지","35","직권말소","20140825","","","","","","121898","서울특별시 마포구 동교동 159-8번지 ","서울특별시 마포구 양화로 153 (동교동)","","프리머스제4관","20140825174035","I","2018-08-31 23:59:59.0","","193105.3351414      ","450464.444202107    ","영화상영관","영화상영관","15","유흥업소밀집지역","","","11","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071213","상업지역"
"3130000","CDFF4220002007000006","20071213","","04","취소/말소/만료/정지/중지","35","직권말소","20140825","","","","","","121898","서울특별시 마포구 동교동 159-8번지 ","서울특별시 마포구 양화로 153 (동교동)","","프리머스제5관","20140825174058","I","2018-08-31 23:59:59.0","","193105.3351414      ","450464.444202107    ","영화상영관","영화상영관","15","유흥업소밀집지역","","","11","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071213","상업지역"
"3130000","CDFF4220002007000007","20071213","","04","취소/말소/만료/정지/중지","35","직권말소","20140825","","","","","","121898","서울특별시 마포구 동교동 159-8번지 ","서울특별시 마포구 양화로 153 (동교동)","","프리머스제6관","20140825174122","I","2018-08-31 23:59:59.0","","193105.3351414      ","450464.444202107    ","영화상영관","영화상영관","15","유흥업소밀집지역","","","11","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071213","상업지역"
"3140000","CDFF4220001991000001","19910826","","03","폐업","03","폐업","20011223","","","","","","158819","서울특별시 양천구 목동 792-4번지 (2층) ","서울특별시 양천구 등촌로 32  (목동(2층))","","목동소극장","20021109120633","I","2018-08-31 23:59:59.0","","187923.919592336    ","447850.891096367    ","영화상영관","영화상영관","","","","","2","","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","19910826",""
"3140000","CDFF4220002002000001","20070507","","01","영업/정상","13","영업중","","","","","2163-2840","","","서울특별시 양천구 목동 916 현대백화점 지하2층 ","서울특별시 양천구 목동동로 257 (목동현대백화점 지하2층)","07998","CGV 목동8(1관)","20210422103442","U","2021-04-24 02:40:00.0","","188884.075622342    ","447186.888604306    ","영화상영관","영화상영관","","","","","8","6","","","","","","","","","","","","","","","","","","","","영화관","","20070507","일반상업지역"
"3140000","CDFF4220002002000002","20070507","","01","영업/정상","13","영업중","","","","","2163-2840","","","서울특별시 양천구 목동 916 현대백화점 지하2층 ","서울특별시 양천구 목동동로 257 (목동현대백화점 지하2층)","07998","CGV 목동8(2관)","20210422103442","U","2021-04-24 02:40:00.0","","188884.075622342    ","447186.888604306    ","영화상영관","영화상영관","","기타","","","8","6","","","","","","","","","","","","","","","","","","","","영화관","","20070507","일반상업지역"
"3140000","CDFF4220002002000003","20070507","","01","영업/정상","13","영업중","","","","","2163-2840","","","서울특별시 양천구 목동 916 현대백화점 지하2층 ","서울특별시 양천구 목동동로 257 (목동현대백화점 지하2층)","07998","CGV 목동8(3관)","20210422103442","U","2021-04-24 02:40:00.0","","188884.075622342    ","447186.888604306    ","영화상영관","영화상영관","","기타","","","8","6","","","","","","","","","","","","","","","","","","","","영화관","","20070507","일반상업지역"
"3140000","CDFF4220002002000004","20070507","","01","영업/정상","13","영업중","","","","","2163-2840","","","서울특별시 양천구 목동 916 현대백화점 지하2층 ","서울특별시 양천구 목동동로 257 (목동현대백화점 지하2층)","07998","CGV 목동8(4관)","20210422103442","U","2021-04-24 02:40:00.0","","188884.075622342    ","447186.888604306    ","영화상영관","영화상영관","","기타","","","8","6","","","","","","","","","","","","","","","","","","","","영화관","","20070507","일반상업지역"
"3140000","CDFF4220002002000005","20070507","","01","영업/정상","13","영업중","","","","","2163-2840","","","서울특별시 양천구 목동 916 현대백화점 지하2층 ","서울특별시 양천구 목동동로 257 (목동현대백화점 지하2층)","07998","CGV 목동8(5관)","20210422103442","U","2021-04-24 02:40:00.0","","188884.075622342    ","447186.888604306    ","영화상영관","영화상영관","","기타","","","8","6","","","","","","","","","","","","","","","","","","","","영화관","","20070507","일반상업지역"
"3140000","CDFF4220002002000006","20070507","","01","영업/정상","13","영업중","","","","","2163-2840","","","서울특별시 양천구 목동 916 현대백화점 지하2층 ","서울특별시 양천구 목동동로 257 (목동현대백화점 지하2층)","07998","CGV 목동8(6관)","20210422103442","U","2021-04-24 02:40:00.0","","188884.075622342    ","447186.888604306    ","영화상영관","영화상영관","","기타","","","8","6","","","","","","","","","","","","","","","","","","","","영화관","","20070507","일반상업지역"
"3140000","CDFF4220002002000007","20070507","","01","영업/정상","13","영업중","","","","","2163-2840","","","서울특별시 양천구 목동 916 현대백화점 지하2층 ","서울특별시 양천구 목동동로 257 (목동현대백화점 지하2층)","07998","CGV 목동8(7관)","20210422103443","U","2021-04-24 02:40:00.0","","188884.075622342    ","447186.888604306    ","영화상영관","영화상영관","","기타","","","8","6","","","","","","","","","","","","","","","","","","","","영화관","","20070507","일반상업지역"
"3140000","CDFF4220002006000001","20090522","","01","영업/정상","13","영업중","","","","","02-3147-3818","","","서울특별시 양천구 목동 917-6 행복한세상백화점 7층 ","서울특별시 양천구 목동동로 309 (목동행복한세상백화점 7층)","07997","메가박스중앙(주) 목동지점 MX관","20211222153202","U","2021-12-24 02:40:00.0","","188977.171050288    ","447466.355031447    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20090522",""
"3140000","CDFF4220002006000004","20090522","","01","영업/정상","13","영업중","","","","","02-3147-3818","","","서울특별시 양천구 목동 917-6 행복한세상백화점 7층 ","서울특별시 양천구 목동동로 309 (목동행복한세상백화점 7층)","07997","메가박스중앙(주) 목동지점 4관","20211222153203","U","2021-12-24 02:40:00.0","","188977.171050288    ","447466.355031447    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20090522",""
